disease_flag,disease_label,phenotype,variant,effect_allele,other_allele,family,analysis_tier,confirmatory_role,panel,metric,region,source,analysis,model,status,n,n_case,n_control,beta_per_A_controls,se_per_A_controls,p_per_A_controls,beta_interaction,se_interaction,p_interaction,beta_per_A_cases_from_interaction,se_per_A_cases_from_interaction,p_per_A_cases_from_interaction,vcov_type,n_case_AA,n_case_AG,n_case_GG,raw_p,minus_log10_raw_p,stratum,beta_per_A,se_per_A,p_per_A
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__middle_cerebellar_peduncle,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,middle cerebellar peduncle,composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6549246716180822,0.1838086489882499,1.0,0.08569556030681394,0.1910239695960866,0.6549246716180822
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_FA_corticospinal_tract_left,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,FA,corticospinal tract (left),basket,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6552949055410643,0.1835632083661631,1.0,-0.06441344660304525,0.1437491194044437,0.6552949055410643
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__tbss__superior_longitudinal_fasciculus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,superior longitudinal fasciculus (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6553454645829562,0.18352970182475728,1.0,0.06259176393817471,0.13970567245295762,0.6553454645829562
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__middle_cerebellar_peduncle,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,middle cerebellar peduncle,composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6571470571518985,0.18233743262736726,1.0,0.12853747307546848,0.2885108774928569,0.6571470571518985
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__medial_lemniscus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,medial lemniscus (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.658163492710349,0.18166621100269062,1.0,0.11080242515306898,0.24949431704145447,0.658163492710349
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__wm__forceps_major,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,forceps major,composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6679062277724366,0.17528450701498716,1.0,0.08144389212994763,0.18913386450501973,0.6679062277724366
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_ICVF_posterior_thalamic_radiation_right,rs2546890,A,G,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,ICVF,posterior thalamic radiation (right),basket,stratified_case,additive_dosage_within_stratum,ok,134,,,,,,,,,,,,nonrobust,,,,0.6690934815341912,0.17451320109878013,1.0,-0.07305358493237712,0.17028951995014413,0.6690934815341912
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_FA_corticospinal_tract_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,FA,corticospinal tract (right),basket,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6698459837777562,0.17402504220157064,1.0,-0.06052911588963867,0.14144360420579702,0.6698459837777562
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__superior_cerebellar_peduncle_left__PC2,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC2,superior cerebellar peduncle (left),roi_pca,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6698501403860041,0.17402234727397778,1.0,-0.0874420812014207,0.2043361882073165,0.6698501403860041
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_FA_posterior_limb_of_internal_capsule_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,FA,posterior limb of internal capsule (right),basket,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6701987072092865,0.17379641423935463,1.0,-0.06658015204819498,0.15576063376449792,0.6701987072092865
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_RD_posterior_thalamic_radiation_left,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,RD,posterior thalamic radiation (left),derived,stratified_case,additive_dosage_within_stratum,ok,130,,,,,,,,,,,,nonrobust,,,,0.6708542014950729,0.17337185593586077,1.0,-0.06773979612355191,0.15877842354860194,0.6708542014950729
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_FA_parahippocampal_part_of_cingulum_right,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,FA,parahippocampal part of cingulum (right),basket,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6801589869900444,0.1673895592026426,1.0,-0.05702615532004757,0.1378251327682856,0.6801589869900444
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__wm__posterior_thalamic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,posterior thalamic radiation (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6802103721321379,0.16735675004897566,1.0,-0.17369568872883662,0.41987238623994794,0.6802103721321379
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__wm__superior_thalamic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior thalamic radiation (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.681153301036244,0.16675513434049444,1.0,0.10938120788520697,0.26523436550909135,0.681153301036244
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__posterior_limb_of_internal_capsule_right__PC1,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC1,posterior limb of internal capsule (right),roi_pca,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6818018000762489,0.1663418564920647,1.0,0.1354403877543339,0.32913330549514347,0.6818018000762489
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__wm__uncinate_fasciculus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,uncinate fasciculus (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6837060232411987,0.16513059408139646,1.0,-0.08024116615617681,0.1962369028924681,0.6837060232411987
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__wm__anterior_thalamic_radiation_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,anterior thalamic radiation (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6853761713172796,0.1640709988926007,1.0,0.09470298461478638,0.23290549212998007,0.6853761713172796
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__superior_fronto_occipital_fasciculus_lef,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,superior fronto-occipital fasciculus (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6884116189924854,0.16215180827222608,1.0,-0.08476465176825647,0.21061114157115618,0.6884116189924854
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__posterior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,posterior corona radiata (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6884380596334654,0.16213512812964367,1.0,-0.20205622499752485,0.502085557677654,0.6884380596334654
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__external_capsule_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,external capsule (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6898741961907047,0.16123009894609636,1.0,-0.09382334156364448,0.2342801719309915,0.6898741961907047
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__wm__superior_longitudinal_fasciculus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,superior longitudinal fasciculus (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6920831471892284,0.15984172606893182,1.0,-0.07805997901555597,0.19639461638122285,0.6920831471892284
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_RD_corticospinal_tract_left,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,RD,corticospinal tract (left),derived,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.6937868728754875,0.1587739216915279,1.0,0.05974174112742538,0.15118907277582666,0.6937868728754875
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_MD_body_of_corpus_callosum,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,MD,body of corpus callosum,basket,stratified_case,additive_dosage_within_stratum,ok,134,,,,,,,,,,,,nonrobust,,,,0.7011580006445542,0.1541841060331674,1.0,0.060070997602260465,0.15597306249178822,0.7011580006445542
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__tapetum_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,tapetum (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.7012197674895839,0.15414584957960994,1.0,0.15645070850743775,0.4063092294441968,0.7012197674895839
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__wm__inferior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,inferior longitudinal fasciculus (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.7027852535729804,0.15317735981059585,1.0,0.08651377576357441,0.22592422246764876,0.7027852535729804
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_ISOVF_superior_corona_radiata_left,rs2546890,A,G,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,ISOVF,superior corona radiata (left),basket,stratified_case,additive_dosage_within_stratum,ok,134,,,,,,,,,,,,nonrobust,,,,0.7049999622420877,0.1518109062682515,1.0,-0.056701879317733704,0.1492407359524846,0.7049999622420877
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__corticospinal_tract_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,corticospinal tract (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.705354631170934,0.15159247784937468,1.0,-0.07130982704216067,0.18792645172119649,0.705354631170934
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_FA_posterior_thalamic_radiation_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,FA,posterior thalamic radiation (right),basket,stratified_case,additive_dosage_within_stratum,ok,132,,,,,,,,,,,,nonrobust,,,,0.7132139208526143,0.14678018864520873,1.0,-0.05864230194491645,0.1589723845912065,0.7132139208526143
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_ICVF_superior_corona_radiata_right,rs2546890,A,G,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,ICVF,superior corona radiata (right),basket,stratified_case,additive_dosage_within_stratum,ok,134,,,,,,,,,,,,nonrobust,,,,0.713655304060514,0.1465115020769333,1.0,-0.058208205724816164,0.15805758424890617,0.713655304060514
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_RD_splenium_of_corpus_callosum,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,RD,splenium of corpus callosum,derived,stratified_case,additive_dosage_within_stratum,ok,131,,,,,,,,,,,,nonrobust,,,,0.7149534387477128,0.14572224065119796,1.0,-0.07833686085597023,0.21370881794033256,0.7149534387477128
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__wm__inferior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,inferior longitudinal fasciculus (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.7172860211986267,0.14430763281360232,1.0,0.05146667517969429,0.14163662105140576,0.7172860211986267
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_L1_posterior_thalamic_radiation_right,rs2546890,A,G,directional_tensor_context,directional_tensor_context,directional_context,primary,L1,posterior thalamic radiation (right),basket,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.7188080405622721,0.14338707353260252,1.0,-0.06038647550838177,0.16712449379661454,0.7188080405622721
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__tbss__cingulum_cingulate_gyrus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,cingulum cingulate gyrus (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.7249141835112907,0.13971340285443318,1.0,0.062285484814716977,0.17637742917957133,0.7249141835112907
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__wm__cingulate_gyrus_part_of_cingulum_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,cingulate gyrus part of cingulum (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.7249423206686307,0.13969654627292247,1.0,0.0809955536322293,0.2293842933564393,0.7249423206686307
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__superior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior corona radiata (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.7255692228989858,0.1393211474041642,1.0,0.11646852406838369,0.3306318262419371,0.7255692228989858
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__tbss__tapetum_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,tapetum (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.7269910068975446,0.13847096146411011,1.0,-0.05436629366350759,0.15517363620234795,0.7269910068975446
